,end_time,altitude_loss,max_altitude,start_time,count,altitude_gain,exercise_custom_type,duration,deviceuuid,max_heart_rate,max_rpm,mean_heart_rate,pkg_name,max_cadence,time_offset,mean_caloricburn_rate,incline_distance,exercise_type,decline_distance,max_speed,mean_power,max_power,mean_rpm,calorie,mean_cadence,mean_speed,update_time,min_altitude,min_heart_rate,count_type,live_data,max_caloricburn_rate,custom,comment,additional,distance,datauuid,create_time
129,2018-03-27 08:15:44.000,,,2018-03-27 08:04:04.000,,,,700677,jQfnryI8/B,,,,com.sec.android.app.shealth,,UTC-0300,,,1001,,1.6111111999999999,,,,49.97,,1.2262427,2018-03-27 08:18:37.215,,,,66e45fa2-c284-4df9-8983-cf164cb53ca2.live_data.json,,,,,859.2,66e45fa2-c284-4df9-8983-cf164cb53ca2,2018-03-27 08:18:37.215
130,2018-02-19 19:07:28.891,,,2018-02-19 18:05:42.307,,,,3706122,F/D7+hL5E5,167.0,,128.0,com.sec.android.app.shealth,0.0,UTC-0400,,0.0,0,0.0,,,,,328.47,0.0,0.0,2018-02-19 19:07:29.079,,78.0,,6722105d-7265-6fa6-cf1b-7d3477071f31.live_data.json,,,,,0.0,6722105d-7265-6fa6-cf1b-7d3477071f31,2018-02-19 19:07:29.079
131,2018-05-03 08:15:05.000,,,2018-05-03 08:04:31.000,,,,634790,jQfnryI8/B,,,,com.sec.android.app.shealth,,UTC-0300,,,1001,,2.0277776999999997,,,,50.760002,,1.2811953,2018-05-03 08:51:49.264,,,,679fe392-178f-4c73-a634-6e7814542761.live_data.json,,,,,813.29,679fe392-178f-4c73-a634-6e7814542761,2018-05-03 08:18:46.154
132,2018-02-02 08:24:33.467,,,2018-02-02 07:52:29.396,,,,1921645,F/D7+hL5E5,147.0,,122.0,com.sec.android.app.shealth,0.0,UTC-0400,,0.0,0,0.0,,,,,170.385,0.0,0.0,2018-02-02 08:24:33.729,,94.0,,685865fb-58c6-e1e8-5705-444ff76df844.live_data.json,,,,,0.0,685865fb-58c6-e1e8-5705-444ff76df844,2018-02-02 08:24:33.729
133,2018-04-19 16:35:14.680,,,2018-04-19 15:53:32.077,,,,2496115,F/D7+hL5E5,185.0,,128.0,com.sec.android.app.shealth,0.0,UTC-0300,,0.0,0,0.0,,,,,221.101,0.0,0.0,2018-04-19 16:35:14.880,,80.0,,6983f47e-b5b3-13bf-b955-5681d9e0451b.live_data.json,,,,,0.0,6983f47e-b5b3-13bf-b955-5681d9e0451b,2018-04-19 16:35:14.880
134,2018-04-18 20:15:48.937,,,2018-04-18 19:02:24.919,,,,4390836,F/D7+hL5E5,199.0,,128.0,com.sec.android.app.shealth,0.0,UTC-0300,,0.0,0,0.0,,,,,389.267,0.0,0.0,2018-04-18 20:17:38.186,,83.0,,6c0d5ab9-c14b-4bdc-dd49-86e8822770f8.live_data.json,,,,,0.0,6c0d5ab9-c14b-4bdc-dd49-86e8822770f8,2018-04-18 20:15:49.170
135,2018-02-05 07:06:18.241,,,2018-02-05 06:35:54.299,,,,1822624,F/D7+hL5E5,153.0,,114.0,com.sec.android.app.shealth,0.0,UTC-0400,,0.0,0,0.0,,,,,161.525,0.0,0.0,2018-02-05 07:06:18.440,,86.0,,6c1a0fe5-ad04-edd2-cdfb-1ec0a5c091dc.live_data.json,,,,,0.0,6c1a0fe5-ad04-edd2-cdfb-1ec0a5c091dc,2018-02-05 07:06:18.440
136,2018-02-20 19:41:28.000,,,2018-02-20 19:27:27.000,,,,841110,jQfnryI8/B,,,,com.sec.android.app.shealth,,UTC-0400,,,1001,,1.6388888,,,,62.53,,1.3082592,2018-02-20 19:46:02.964,,,,6c64bd0e-0758-4360-ac02-4d0c2c897c28.live_data.json,,,,,1100.39,6c64bd0e-0758-4360-ac02-4d0c2c897c28,2018-02-20 19:46:02.964
137,2018-04-11 21:08:16.000,,,2018-04-11 20:55:26.000,,,,770424,jQfnryI8/B,,,,com.sec.android.app.shealth,,UTC-0300,,,1001,,1.9166666,,,,54.3,,1.2155515,2018-04-11 22:36:31.541,,,,6c692840-2195-477c-a865-66ff84452c48.live_data.json,,,,,936.49,6c692840-2195-477c-a865-66ff84452c48,2018-04-11 22:36:31.541
138,2018-01-13 08:22:20.541,,,2018-01-13 07:42:15.576,,,,2403361,F/D7+hL5E5,168.0,,133.0,com.sec.android.app.shealth,0.0,UTC-0400,,0.0,0,0.0,,,,,213.03400000000002,0.0,0.0,2018-01-13 18:48:27.455,,79.0,,6dbea7a2-b918-7bbf-9d93-7d73b3273f16.live_data.json,,,,,0.0,6dbea7a2-b918-7bbf-9d93-7d73b3273f16,2018-01-13 08:22:20.776
139,2017-12-26 14:32:52.046,,,2017-12-26 14:16:17.449,,,,994597,F/D7+hL5E5,0.0,,0.0,com.sec.android.app.shealth,0.0,UTC-0700,,,1001,,1.4743618,,,,57.18,0.0,1.2250235,2017-12-26 14:33:53.516,,0.0,,6f0c4d10-bac7-6363-e242-309fdeca87ef.live_data.json,,,,,987.061,6f0c4d10-bac7-6363-e242-309fdeca87ef,2017-12-26 14:33:53.516
140,2018-04-22 08:59:07.000,,,2018-04-22 08:42:00.000,,,,1027937,jQfnryI8/B,,,,com.sec.android.app.shealth,,UTC-0300,,,1001,,1.6666666,,,,69.44,,1.3047493000000001,2018-04-22 10:10:07.487,,,,6f91a22b-c098-49bc-ad8f-b004482079f3.live_data.json,,,,,1341.2,6f91a22b-c098-49bc-ad8f-b004482079f3,2018-04-22 10:10:07.487
141,2018-01-10 13:26:04.995,,,2018-01-10 13:13:09.820,,,,775175,F/D7+hL5E5,0.0,,0.0,com.sec.android.app.shealth,0.0,UTC-0400,,,0,,,,,,72.73,0.0,,2018-01-10 13:27:05.344,,0.0,,6fdc339a-6b19-6d69-edfd-d86537dfe71a.live_data.json,,,,,,6fdc339a-6b19-6d69-edfd-d86537dfe71a,2018-01-10 13:27:05.344
142,2018-03-16 18:55:55.000,,,2018-03-16 18:25:00.000,,,,1855432,jQfnryI8/B,,,,com.sec.android.app.shealth,,UTC-0300,,,1001,,1.5,,,,116.42,,1.1945735,2018-03-16 18:57:11.880,,,,71727d94-5643-4c91-8e43-7ee79b97ef8a.live_data.json,,,,,2216.45,71727d94-5643-4c91-8e43-7ee79b97ef8a,2018-03-16 18:57:11.880
143,2018-01-14 08:37:00.000,,,2018-01-14 08:32:00.000,0.0,,,300000,jQfnryI8/B,,,,com.sec.android.app.shealth,,UTC-0400,,,1001,,,,,,24.0,,0.0,2018-01-14 08:37:56.560,,,30004.0,,,,,,0.0,73b74e36-3ce7-4808-ab15-b7428cb66cd7,2018-01-14 08:37:52.831
144,2018-03-12 07:49:04.592,,,2018-03-12 07:38:36.370,,,,628222,F/D7+hL5E5,0.0,,0.0,com.sec.android.app.shealth,0.0,UTC-0300,,,1001,,1.919959,,,,51.66,0.0,1.5186645,2018-03-12 07:50:06.408,,0.0,,73b99009-43ce-dcc1-4b65-20e1ac371eb6.live_data.json,,,,,845.182,73b99009-43ce-dcc1-4b65-20e1ac371eb6,2018-03-12 07:50:06.408
145,2018-01-22 18:55:47.777,,,2018-01-22 17:49:04.126,,,,4001520,F/D7+hL5E5,173.0,,128.0,com.sec.android.app.shealth,0.0,UTC-0400,,0.0,0,0.0,,,,,354.751,0.0,0.0,2018-01-22 18:55:48.047,,82.0,,74497237-3530-6ae4-1fc5-115e5f0b699f.live_data.json,,,,,0.0,74497237-3530-6ae4-1fc5-115e5f0b699f,2018-01-22 18:55:48.047
146,2017-03-07 09:48:26.107,0.0,167.32199,2017-03-07 09:48:16.225,0.0,1.343596,,8011,jQfnryI8/B,,,,com.sec.android.app.shealth,,UTC-0400,,0.0,11007,0.0,26.228920000000002,,,,1.0,,10.714286,2017-03-07 09:48:29.640,165.60452,,30001.0,764f5cfc-09ef-4aeb-a9c0-7eef20c62409.live_data.json,,,,,70.0,764f5cfc-09ef-4aeb-a9c0-7eef20c62409,2017-03-07 09:48:16.233
147,2018-02-14 07:50:04.881,,,2018-02-14 07:35:24.503,,,,880378,F/D7+hL5E5,0.0,,0.0,com.sec.android.app.shealth,0.0,UTC-0400,,,1001,,1.6388888,,,,64.56,0.0,1.3675176000000002,2018-02-14 07:51:06.315,,0.0,,76a267d4-5257-5303-df97-403c04163afe.live_data.json,,,,,948.568,76a267d4-5257-5303-df97-403c04163afe,2018-02-14 07:51:06.315
148,2018-04-29 08:21:00.000,,,2018-04-29 07:51:00.000,0.0,,,1800000,jQfnryI8/B,,,,com.sec.android.app.shealth,,UTC-0300,,,14001,,,,,,252.0,,0.0,2018-04-29 11:21:27.483,,,30004.0,,,,,,0.0,76dd6036-3b4b-4c7e-b424-bd032ceb43a5,2018-04-29 11:21:24.252
149,2018-04-24 07:39:04.638,,,2018-04-24 07:00:45.869,,,,2298769,F/D7+hL5E5,0.0,,0.0,com.sec.android.app.shealth,0.0,UTC-0300,,,1001,,1.5833334,,,,161.1,0.0,1.1273138999999999,2018-04-24 07:40:05.255,,0.0,,778c7fd9-7f1d-e695-9832-0cc6fb8961fa.live_data.json,,,,,2508.069,778c7fd9-7f1d-e695-9832-0cc6fb8961fa,2018-04-24 07:40:05.255
150,2018-04-17 08:05:25.442,,,2018-04-17 07:51:38.911,,,,826531,F/D7+hL5E5,0.0,,0.0,com.sec.android.app.shealth,0.0,UTC-0300,,,1001,,1.7500593999999998,,,,58.29,0.0,1.3352435,2018-04-17 08:06:26.403,,0.0,,77bc2740-2943-476b-adfb-700951864c08.live_data.json,,,,,943.087,77bc2740-2943-476b-adfb-700951864c08,2018-04-17 08:06:26.403
151,2018-03-04 08:26:00.000,,,2018-03-04 07:56:00.000,0.0,,,1800000,jQfnryI8/B,,,,com.sec.android.app.shealth,,UTC-0400,,,14001,,,,,,252.0,,0.0,2018-03-04 18:27:14.329,,,30004.0,,,,,,0.0,77c54e3a-0960-4fd2-9e31-5792b9ebfe8f,2018-03-04 18:27:11.121
152,2018-03-11 17:51:00.796,,,2018-03-11 17:36:24.027,,,,876769,F/D7+hL5E5,0.0,,0.0,com.sec.android.app.shealth,0.0,UTC-0300,,,1001,,1.3611111999999999,,,,55.92,0.0,1.1111111999999999,2018-03-11 17:52:02.850,,0.0,,789aed8e-75f1-7179-6bc3-e3ffb9cdc403.live_data.json,,,,,898.59,789aed8e-75f1-7179-6bc3-e3ffb9cdc403,2018-03-11 17:52:02.850
153,2018-02-10 08:04:00.000,,,2018-02-10 07:34:00.000,0.0,,,1800000,jQfnryI8/B,,,,com.sec.android.app.shealth,,UTC-0400,,,14001,,,,,,252.0,,0.0,2018-02-12 08:04:48.494,,,30004.0,,,,,,0.0,7933aa06-86e2-445b-b4d6-1052bce604ad,2018-02-12 08:04:45.642
154,2018-03-31 08:53:04.299,,,2018-03-31 07:46:41.250,,,,3979437,F/D7+hL5E5,180.0,,133.0,com.sec.android.app.shealth,0.0,UTC-0300,,0.0,0,0.0,,,,,352.825,0.0,0.0,2018-03-31 13:49:01.985,,93.0,,799aa538-690c-e289-227f-3b00a0c48507.live_data.json,,,,,0.0,799aa538-690c-e289-227f-3b00a0c48507,2018-03-31 08:53:04.514
155,2018-02-07 08:07:27.775,,,2018-02-07 07:51:30.312,,,,957463,F/D7+hL5E5,0.0,,0.0,com.sec.android.app.shealth,0.0,UTC-0400,,,1001,,2.1388887999999997,,,,71.12,0.0,1.5318687,2018-02-07 08:08:29.315,,0.0,,79e3634b-e0b6-3173-e145-789dc9727077.live_data.json,,,,,1136.598,79e3634b-e0b6-3173-e145-789dc9727077,2018-02-07 08:08:29.315
156,2018-01-16 18:47:01.967,,,2018-01-16 18:32:09.530,,,,892437,F/D7+hL5E5,0.0,,0.0,com.sec.android.app.shealth,0.0,UTC-0400,,,1001,,1.6508536,,,,68.18,0.0,1.4510607,2018-01-16 18:48:04.347,,0.0,,7c823c7d-d95f-f5dd-7a82-f945e56e754a.live_data.json,,,,,971.033,7c823c7d-d95f-f5dd-7a82-f945e56e754a,2018-01-16 18:48:04.347
157,2018-03-08 06:32:46.933,,,2018-03-08 05:50:15.456,,,,2550312,F/D7+hL5E5,193.0,,139.0,com.sec.android.app.shealth,0.0,UTC-0400,,0.0,0,0.0,,,,,226.05599999999998,0.0,0.0,2018-03-08 06:32:47.136,,70.0,,7d86a3d0-9c24-1e89-aa23-8969edb9f8e3.live_data.json,,,,,0.0,7d86a3d0-9c24-1e89-aa23-8969edb9f8e3,2018-03-08 06:32:47.136
158,2018-02-19 16:01:13.640,,,2018-02-19 15:47:55.341,,,,798299,F/D7+hL5E5,0.0,,0.0,com.sec.android.app.shealth,0.0,UTC-0400,,,1001,,1.6111111999999999,,,,50.93,0.0,1.1943318,2018-02-19 16:02:15.230,,0.0,,7fa5c9b8-5614-7422-9d07-010923390f30.live_data.json,,,,,863.221,7fa5c9b8-5614-7422-9d07-010923390f30,2018-02-19 16:02:15.230
159,2018-02-24 18:23:38.308,,,2018-02-24 17:49:47.082,,,,2031226,F/D7+hL5E5,0.0,,0.0,com.sec.android.app.shealth,0.0,UTC-0400,,,1001,,1.5240619,,,,110.92,0.0,0.98188126,2018-02-24 18:24:39.351,,0.0,,7fc3e0aa-81fb-ea6e-fdf1-0cedc38171e0.live_data.json,,,,,1739.942,7fc3e0aa-81fb-ea6e-fdf1-0cedc38171e0,2018-02-24 18:24:39.351
160,2018-02-06 08:03:00.000,,,2018-02-06 07:33:00.000,0.0,,,1800000,jQfnryI8/B,,,,com.sec.android.app.shealth,,UTC-0400,,,14001,,,,,,252.0,,0.0,2018-02-06 10:04:05.513,,,30004.0,,,,,,0.0,7fd961fb-26f3-4a65-bb39-8dfb07d67354,2018-02-06 10:04:02.872
161,2018-03-07 08:08:00.000,,,2018-03-07 07:43:00.000,0.0,,,1500000,jQfnryI8/B,,,,com.sec.android.app.shealth,,UTC-0400,,,14001,,,,,,210.0,,0.0,2018-03-07 08:09:32.783,,,30004.0,,,,,,0.0,809ab170-0523-4ecd-bfff-f802a1231ddd,2018-03-07 08:09:28.989
162,2018-01-11 17:59:41.133,,,2018-01-11 17:45:30.831,,,,850302,F/D7+hL5E5,0.0,,0.0,com.sec.android.app.shealth,0.0,UTC-0400,,,1001,,1.6197532,,,,58.08,0.0,1.2374653999999998,2018-01-11 18:00:41.485,,0.0,,81243958-f06b-9fd1-7be0-62b3c293729a.live_data.json,,,,,944.179,81243958-f06b-9fd1-7be0-62b3c293729a,2018-01-11 18:00:41.485
163,2018-02-13 07:49:08.000,,,2018-02-13 07:38:35.000,,,,633142,jQfnryI8/B,,,,com.sec.android.app.shealth,,UTC-0400,,,1001,,1.9722221999999998,,,,57.72,,1.429711,2018-02-13 07:50:56.013,,,,81aa2a44-370a-4cfc-b6bb-78fb2e4aee3f.live_data.json,,,,,905.21,81aa2a44-370a-4cfc-b6bb-78fb2e4aee3f,2018-02-13 07:50:56.013
164,2018-01-22 16:53:39.320,,,2018-01-22 16:34:16.523,,,,1162797,F/D7+hL5E5,0.0,,0.0,com.sec.android.app.shealth,0.0,UTC-0400,,,1001,,1.877088,,,,77.37,0.0,1.5051748999999999,2018-01-22 16:54:41.372,,0.0,,830d9747-e2a8-4228-f39d-871927275bd3.live_data.json,,,,,1218.266,830d9747-e2a8-4228-f39d-871927275bd3,2018-01-22 16:54:41.372
165,2018-04-09 18:29:17.950,,,2018-04-09 18:14:52.566,,,,865384,F/D7+hL5E5,0.0,,0.0,com.sec.android.app.shealth,0.0,UTC-0300,,,1001,,1.7222221999999998,,,,47.62,0.0,1.2651573,2018-04-09 18:30:17.354,,0.0,,832f1e5f-9f6c-edfc-0537-a9dc2781004f.live_data.json,,,,,827.221,832f1e5f-9f6c-edfc-0537-a9dc2781004f,2018-04-09 18:30:17.354
166,2018-05-02 19:37:12.000,,,2018-05-02 19:24:00.000,,,,792081,jQfnryI8/B,,,,com.sec.android.app.shealth,,UTC-0300,,,1001,,1.7777778000000002,,,,55.05,,1.2081718000000001,2018-05-02 20:29:40.620,,,,8399f02b-d3cd-4de4-9a49-2d7f93a95655.live_data.json,,,,,956.9700300000001,8399f02b-d3cd-4de4-9a49-2d7f93a95655,2018-05-02 20:29:40.620
167,2018-02-20 19:41:34.706,,,2018-02-20 19:27:26.764,,,,847942,F/D7+hL5E5,0.0,,0.0,com.sec.android.app.shealth,0.0,UTC-0400,,,1001,,1.6666666,,,,59.37,0.0,1.4362233,2018-02-20 19:42:36.443,,0.0,,8413e694-9b3f-d69e-97b9-b6b83a65a772.live_data.json,,,,,998.22,8413e694-9b3f-d69e-97b9-b6b83a65a772,2018-02-20 19:42:36.443
168,2018-03-13 07:27:00.000,,,2018-03-13 06:57:00.000,0.0,,,1800000,jQfnryI8/B,,,,com.sec.android.app.shealth,,UTC-0300,,,14001,,,,,,252.0,,0.0,2018-03-13 08:33:10.809,,,30004.0,,,,,,0.0,8479a1c9-0307-4636-8bb7-900b3e6df327,2018-03-13 08:28:03.496
169,2018-04-28 08:15:00.000,,,2018-04-28 07:45:00.000,0.0,,,1800000,jQfnryI8/B,,,,com.sec.android.app.shealth,,UTC-0300,,,14001,,,,,,252.0,,0.0,2018-04-28 09:15:32.470,,,30004.0,,,,,,0.0,8498ca2e-19f1-4c0a-8967-80343033187c,2018-04-28 09:15:23.003
170,2018-03-16 20:05:27.000,,,2018-03-16 19:54:38.000,,,,649436,jQfnryI8/B,,,,com.sec.android.app.shealth,,UTC-0300,,,1001,,1.8333334,,,,52.7,,1.36694,2018-03-17 08:37:27.314,,,,84fceece-9507-4950-afd6-2688c5a1a47b.live_data.json,,,,,887.74,84fceece-9507-4950-afd6-2688c5a1a47b,2018-03-17 08:37:27.314
171,2018-01-14 08:30:00.000,,,2018-01-14 07:50:00.000,0.0,,,2400000,jQfnryI8/B,,,,com.sec.android.app.shealth,,UTC-0400,,,14001,,,,,,336.0,,0.0,2018-01-14 08:30:19.996,,,30004.0,,,,,,0.0,855a622b-2d05-49fe-aa55-73184d38ae23,2018-01-14 08:30:16.170
172,2018-01-30 08:16:00.000,,,2018-01-30 07:46:00.000,0.0,,,1800000,jQfnryI8/B,,,,com.sec.android.app.shealth,,UTC-0400,,,14001,,,,,,252.0,,0.0,2018-01-30 08:17:00.689,,,30004.0,,,,,,0.0,86570ca4-32f5-4794-85a3-88f48e27eaaa,2018-01-30 08:16:55.140
173,2018-01-21 06:50:00.000,,,2018-01-21 06:20:00.000,0.0,,,1800000,jQfnryI8/B,,,,com.sec.android.app.shealth,,UTC-0400,,,14001,,,,,,252.0,,0.0,2018-01-21 06:51:00.441,,,30004.0,,,,,,0.0,8672a8a6-e6fc-4a6b-b18b-d3ab8d86c4ac,2018-01-21 06:50:56.837
174,2018-03-05 07:46:49.287,,,2018-03-05 07:36:22.742,,,,626545,F/D7+hL5E5,0.0,,0.0,com.sec.android.app.shealth,0.0,UTC-0400,,,1001,,1.6666666,,,,46.01,0.0,1.482026,2018-03-05 07:47:50.407,,0.0,,87e7bafd-b8c8-b342-1858-bb7f88657de5.live_data.json,,,,,725.68,87e7bafd-b8c8-b342-1858-bb7f88657de5,2018-03-05 07:47:50.407
175,2017-12-18 08:17:07.982,,,2017-12-18 08:06:21.358,,,,646624,F/D7+hL5E5,0.0,,0.0,com.sec.android.app.shealth,0.0,UTC-0400,,,1001,,1.5555556000000001,,,,55.52,0.0,1.3988746,2017-12-18 08:18:09.298,,0.0,,895218c3-2e32-0adc-35e6-6a90ae6bdb15.live_data.json,,,,,782.23,895218c3-2e32-0adc-35e6-6a90ae6bdb15,2017-12-18 08:18:09.298
176,2018-02-07 17:27:17.766,,,2018-02-07 17:16:23.347,,,,654419,F/D7+hL5E5,0.0,,0.0,com.sec.android.app.shealth,0.0,UTC-0400,,,1001,,1.5419098999999998,,,,40.61,0.0,1.307612,2018-02-07 17:28:19.252,,0.0,,8987be34-bfb3-fd8a-86df-b8124d4a2a1f.live_data.json,,,,,701.459,8987be34-bfb3-fd8a-86df-b8124d4a2a1f,2018-02-07 17:28:19.252
177,2018-02-18 14:14:35.430,,,2018-02-18 13:43:38.509,,,,1856921,F/D7+hL5E5,0.0,,0.0,com.sec.android.app.shealth,0.0,UTC-0400,,,1001,,1.4722222,,,,116.19,0.0,1.1661304,2018-02-18 14:15:35.249,,0.0,,8d0b8707-edbc-75f8-bc83-7e0181b3aad0.live_data.json,,,,,1957.181,8d0b8707-edbc-75f8-bc83-7e0181b3aad0,2018-02-18 14:15:35.249
178,2018-04-23 20:23:51.330,,,2018-04-23 20:08:38.082,,,,913248,F/D7+hL5E5,0.0,,0.0,com.sec.android.app.shealth,0.0,UTC-0300,,,1001,,1.4722222,,,,59.21,0.0,1.1084015,2018-04-23 20:24:51.434,,0.0,,8d1da967-c980-da26-c87c-18ee7c3ea718.live_data.json,,,,,986.878,8d1da967-c980-da26-c87c-18ee7c3ea718,2018-04-23 20:24:51.434
179,2018-03-19 17:10:59.065,,,2018-03-19 16:59:55.405,,,,663660,F/D7+hL5E5,0.0,,0.0,com.sec.android.app.shealth,0.0,UTC-0300,,,1001,,1.6388888,,,,44.48,0.0,1.3263888000000001,2018-03-19 17:12:00.355,,0.0,,8d257a2b-651b-61bc-b532-8e9583afa826.live_data.json,,,,,801.81,8d257a2b-651b-61bc-b532-8e9583afa826,2018-03-19 17:12:00.355
180,2018-03-27 21:09:49.078,,,2018-03-27 20:55:50.704,,,,838374,F/D7+hL5E5,0.0,,0.0,com.sec.android.app.shealth,0.0,UTC-0300,,,1001,,1.6666666,,,,64.84,0.0,1.5426666,2018-03-27 21:10:49.423,,0.0,,8da99df8-5c9f-611e-d52a-b56a0cd123c9.live_data.json,,,,,1048.597,8da99df8-5c9f-611e-d52a-b56a0cd123c9,2018-03-27 21:10:49.423
181,2018-01-14 07:08:00.000,,,2018-01-14 07:03:00.000,0.0,,,300000,jQfnryI8/B,,,,com.sec.android.app.shealth,,UTC-0400,,,1001,,,,,,24.0,,0.0,2018-01-14 08:39:37.007,,,30004.0,,,,,,0.0,8dc6195c-a58a-4c2b-a6a7-70c86af532dd,2018-01-14 08:39:33.087
182,2018-02-05 18:49:27.000,,,2018-02-05 18:31:10.000,,,,1097474,jQfnryI8/B,,,,com.sec.android.app.shealth,,UTC-0400,,,1001,,3.2222223,,,,105.6,,1.3257536,2018-02-05 18:50:38.888,,,,8dd0652a-585a-4252-bfc6-b0e28050061c.live_data.json,,,,,1454.98,8dd0652a-585a-4252-bfc6-b0e28050061c,2018-02-05 18:50:38.888
183,2018-04-17 21:10:04.000,,,2018-04-17 20:56:00.000,,,,844877,jQfnryI8/B,,,,com.sec.android.app.shealth,,UTC-0300,,,1001,,2.8055556,,,,55.87,,1.121406,2018-04-17 23:07:14.890,,,,919c0ebe-0d28-468a-b274-1ae5de9f21a1.live_data.json,,,,,947.45,919c0ebe-0d28-468a-b274-1ae5de9f21a1,2018-04-17 23:07:14.890
184,2018-02-08 07:55:00.000,,,2018-02-08 07:25:00.000,0.0,,,1800000,jQfnryI8/B,,,,com.sec.android.app.shealth,,UTC-0400,,,14001,,,,,,252.0,,0.0,2018-02-08 12:56:06.623,,,30004.0,,,,,,0.0,91a7211f-daca-491d-95b2-494b66464a59,2018-02-08 12:56:06.399
185,2018-02-14 07:50:00.000,,,2018-02-14 07:37:00.000,,,,780000,jQfnryI8/B,,,,com.sec.android.app.shealth,,UTC-0400,,,1001,,2.1944444,,,,56.59,,1.2302436,2018-02-14 07:51:13.168,,,,926a42c2-8d69-441e-b41d-6d6fc9326b84.live_data.json,,,,,959.5899699999999,926a42c2-8d69-441e-b41d-6d6fc9326b84,2018-02-14 07:51:13.168
186,2018-03-06 18:02:01.000,,,2018-03-06 17:51:10.000,,,,651737,jQfnryI8/B,,,,com.sec.android.app.shealth,,UTC-0400,,,1001,,4.0555553,,,,70.47,,1.6130433000000002,2018-03-06 18:04:01.469,,,,94d81e7c-b310-430d-a14e-ad5641c9bafb.live_data.json,,,,,1051.28,94d81e7c-b310-430d-a14e-ad5641c9bafb,2018-03-06 18:04:01.469
187,2018-02-12 07:40:47.013,,,2018-02-12 07:28:19.201,,,,747812,F/D7+hL5E5,0.0,,0.0,com.sec.android.app.shealth,0.0,UTC-0400,,,1001,,1.6944443999999999,,,,57.73,0.0,1.5261483,2018-02-12 07:41:46.848,,0.0,,959a22cc-fca4-8687-3b62-488adec3780e.live_data.json,,,,,924.65,959a22cc-fca4-8687-3b62-488adec3780e,2018-02-12 07:41:46.848
188,2018-03-28 14:55:28.436,,,2018-03-28 14:44:50.946,,,,637490,F/D7+hL5E5,0.0,,0.0,com.sec.android.app.shealth,0.0,UTC-0300,,,1001,,1.4722222,,,,45.22,0.0,1.1103597,2018-03-28 14:56:29.324,,0.0,,9642a0e3-0fab-9663-f2cc-7102af003d55.live_data.json,,,,,525.675,9642a0e3-0fab-9663-f2cc-7102af003d55,2018-03-28 14:56:29.324
189,2017-11-28 17:03:05.366,100.59431,167.99841,2017-11-28 16:15:59.218,4525.0,72.6294,,2515029,jQfnryI8/B,,,,com.sec.android.app.shealth,,UTC-0400,,720.0,1001,646.0,1.7273936999999997,,,,246.0,,1.4990059,2017-11-28 17:04:23.826,115.73688500000002,,30001.0,9774bcef-750a-47f9-9807-b31c867a022c.live_data.json,,,,,3770.0,9774bcef-750a-47f9-9807-b31c867a022c,2017-11-28 16:15:59.250
190,2018-01-25 06:25:37.428,,,2018-01-25 05:51:54.986,,,,2020564,F/D7+hL5E5,187.0,,127.0,com.sec.android.app.shealth,0.0,UTC-0400,,0.0,0,0.0,,,,,179.13400000000001,0.0,0.0,2018-01-25 06:25:37.652,,74.0,,984204c1-98a4-b1c9-0655-ef6509e2aacc.live_data.json,,,,,0.0,984204c1-98a4-b1c9-0655-ef6509e2aacc,2018-01-25 06:25:37.652
191,2018-03-25 15:27:42.786,,,2018-03-25 15:12:19.295,,,,923491,F/D7+hL5E5,0.0,,0.0,com.sec.android.app.shealth,0.0,UTC-0300,,,1001,,1.3888888000000001,,,,60.8,0.0,1.1786413999999998,2018-03-25 15:28:43.461,,0.0,,98a6a67a-22d2-0a5e-ec07-2425c38dc5a0.live_data.json,,,,,1003.31,98a6a67a-22d2-0a5e-ec07-2425c38dc5a0,2018-03-25 15:28:43.461
192,2018-01-05 19:46:32.174,,,2018-01-05 18:53:56.510,,,,3154306,F/D7+hL5E5,162.0,,126.0,com.sec.android.app.shealth,0.0,UTC-0400,,0.0,0,0.0,,,,,279.595,0.0,0.0,2018-01-05 19:46:32.423,,92.0,,98fb905e-5a31-1da7-fbb1-b1d56c731810.live_data.json,,,,,0.0,98fb905e-5a31-1da7-fbb1-b1d56c731810,2018-01-05 19:46:32.423
193,2018-01-31 21:06:16.689,,,2018-01-31 20:52:04.586,,,,852103,F/D7+hL5E5,0.0,,0.0,com.sec.android.app.shealth,0.0,UTC-0400,,,1001,,1.6388888,,,,70.73,0.0,1.4158401000000003,2018-01-31 21:07:17.439,,0.0,,99243ae3-1609-8d1e-c09d-fcbb9a3a223c.live_data.json,,,,,1069.09,99243ae3-1609-8d1e-c09d-fcbb9a3a223c,2018-01-31 21:07:17.439
194,2018-04-06 08:00:00.000,,,2018-04-06 07:25:00.000,0.0,,,2100000,jQfnryI8/B,,,,com.sec.android.app.shealth,,UTC-0300,,,14001,,,,,,294.0,,0.0,2018-04-06 08:55:39.321,,,30004.0,,,,,,0.0,9a7d281e-5102-4aa5-8753-3ac6c70de1d6,2018-04-06 08:55:35.580
195,2018-04-24 13:43:22.243,,,2018-04-24 13:32:11.262,,,,670981,F/D7+hL5E5,0.0,,0.0,com.sec.android.app.shealth,0.0,UTC-0300,,,0,,,,,,62.53,0.0,,2018-04-25 08:26:04.905,,0.0,,9af7ca4d-a320-405c-e25e-0e25b52b7ff9.live_data.json,,,,,,9af7ca4d-a320-405c-e25e-0e25b52b7ff9,2018-04-24 13:44:22.322
